season_x,name,position,team_x,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
2016-17,Kevin Long,DEF,Burnley,0,0,0,0,0.0,594,168,0,0,0.0,0.0,2016-12-18T16:00:00Z,0,17,Spurs,0,0,0,0,17,0,5940,1.0,2.0,0.0,0,-92,145,237,40,False,0,17
2016-17,Kieran Gibbs,DEF,Arsenal,0,0,0,0,0.0,7,164,0,0,0.0,0.0,2016-12-18T16:00:00Z,0,10,Man City,0,0,0,0,17,0,21231,1.0,2.0,0.0,0,-364,86,450,48,False,0,17
2016-17,Kieran Trippier,DEF,Tottenham,0,0,0,0,0.0,387,168,0,0,0.0,0.0,2016-12-18T16:00:00Z,0,3,Burnley,0,0,0,0,17,0,4256,1.0,2.0,0.0,0,-66,20,86,47,True,0,17
2016-17,Kurt Zouma,DEF,Chelsea,0,0,0,0,0.0,79,162,0,0,0.0,0.0,2016-12-17T12:30:00Z,0,5,Crystal Palace,0,0,0,0,17,0,7940,1.0,0.0,0.0,0,8,58,50,53,False,0,17
2016-17,Kyle Walker,DEF,Tottenham,1,1,27,0,59.6,384,168,1,0,10.8,44.2,2016-12-18T16:00:00Z,90,3,Burnley,0,0,0,0,17,0,1607785,1.0,2.0,4.0,6,33635,39087,5452,62,True,0,17
2016-17,Lee Grant,GK,Stoke City,0,0,22,0,0.0,574,166,2,0,4.1,41.4,2016-12-17T15:00:00Z,90,8,Leicester,0,0,0,0,17,6,225803,2.0,2.0,0.0,3,30241,31651,1410,43,True,0,17
2016-17,Lewis Cook,MID,Bournemouth,0,0,0,0,0.0,47,161,0,0,0.0,0.0,2016-12-18T13:30:00Z,0,13,Southampton,0,0,0,0,17,0,20907,3.0,1.0,0.0,0,-433,415,848,42,True,0,17
2016-17,Loris Karius,GK,Liverpool,0,0,0,0,0.0,189,163,0,0,0.0,0.0,2016-12-19T20:00:00Z,0,6,Everton,0,0,0,0,17,0,59670,1.0,0.0,0.0,0,-16630,308,16938,48,False,0,17
2016-17,Lukasz Fabianski,GK,Swansea,0,0,10,0,0.0,356,165,3,0,0.7,7.4,2016-12-17T15:00:00Z,90,12,Middlesbrough,0,0,0,0,17,1,186162,0.0,3.0,0.0,1,-3194,672,3866,49,False,0,17
2016-17,Luke Shaw,DEF,Man Utd,0,0,0,0,0.0,247,169,0,0,0.0,0.0,2016-12-17T17:30:00Z,0,19,West Brom,0,0,0,0,17,0,344413,2.0,0.0,0.0,0,-20498,53,20551,53,False,0,17
2016-17,Lys Mousset,FWD,Bournemouth,0,0,0,0,0.0,53,161,0,0,0.0,0.0,2016-12-18T13:30:00Z,0,13,Southampton,0,0,0,0,17,0,2404,3.0,1.0,0.0,0,-14,51,65,52,True,0,17
2016-17,Mamadou Sakho,DEF,Liverpool,0,0,0,0,0.0,190,163,0,0,0.0,0.0,2016-12-19T20:00:00Z,0,6,Everton,0,0,0,0,17,0,4726,1.0,0.0,0.0,0,-19,74,93,47,False,0,17
2016-17,Manuel Lanzini,MID,West Ham,0,0,2,0,4.3,462,170,0,0,1.7,0.2,2016-12-17T15:00:00Z,45,7,Hull,0,0,0,0,17,0,15916,0.0,1.0,12.0,1,1947,3164,1217,64,True,0,17
2016-17,Marcos Alonso,DEF,Chelsea,0,0,17,1,8.0,561,162,0,0,4.2,6.4,2016-12-17T12:30:00Z,90,5,Crystal Palace,0,0,0,0,17,0,360526,1.0,0.0,28.0,6,22018,25082,3064,64,False,0,17
2016-17,Marcos Rojo,DEF,Man Utd,0,1,28,1,0.3,248,169,0,0,3.6,33.6,2016-12-17T17:30:00Z,90,19,West Brom,0,0,0,0,17,0,27238,2.0,0.0,2.0,6,1830,2869,1039,52,False,1,17
2016-17,Marcus Rashford,MID,Man Utd,0,0,3,0,1.8,271,169,0,0,2.3,1.0,2016-12-17T17:30:00Z,14,19,West Brom,0,0,0,0,17,0,201777,2.0,0.0,20.0,1,-14739,2257,16996,65,False,0,17
2016-17,Marc Albrighton,MID,Leicester,0,0,20,0,78.7,177,166,2,0,10.1,20.0,2016-12-17T15:00:00Z,71,14,Stoke,0,0,0,0,17,0,31216,2.0,2.0,2.0,1,-342,376,718,50,False,1,17
2016-17,Mark Noble,MID,West Ham,0,3,33,1,29.2,458,170,0,1,9.8,52.0,2016-12-17T15:00:00Z,90,7,Hull,0,0,0,0,17,0,58456,0.0,1.0,17.0,10,884,1330,446,62,True,1,17
2016-17,Martin Kelly,DEF,Crystal Palace,0,0,13,0,29.0,106,162,1,0,4.8,18.6,2016-12-17T12:30:00Z,83,4,Chelsea,0,0,0,0,17,0,27515,1.0,0.0,0.0,2,-1290,148,1438,44,True,0,17
2016-17,Mason Holgate,DEF,Everton,0,0,0,0,0.0,495,163,0,0,0.0,0.0,2016-12-19T20:00:00Z,0,9,Liverpool,0,0,0,0,17,0,129477,1.0,0.0,0.0,0,1919,5771,3852,40,True,0,17
2016-17,Matej Vydra,FWD,Derby,0,0,0,0,0.0,483,167,0,0,0.0,0.0,2016-12-17T15:00:00Z,0,15,Sunderland,0,0,0,0,17,0,14658,0.0,1.0,0.0,0,-188,21,209,45,False,0,17
2016-17,Matthew Lowton,DEF,Burnley,0,0,11,0,2.5,55,168,2,0,2.1,18.8,2016-12-18T16:00:00Z,90,17,Spurs,0,0,0,0,17,0,32163,1.0,2.0,0.0,0,-727,238,965,45,False,1,17
2016-17,Matt Phillips,MID,West Brom,0,0,11,0,27.3,446,169,2,0,6.4,9.2,2016-12-17T17:30:00Z,80,11,Man Utd,0,0,0,0,17,0,346663,2.0,0.0,27.0,2,20734,36615,15881,55,True,0,17
2016-17,Matt Targett,DEF,Southampton,0,0,0,0,0.0,299,161,0,0,0.0,0.0,2016-12-18T13:30:00Z,0,2,Bournemouth,0,0,0,0,17,0,13227,3.0,1.0,0.0,0,-402,6,408,42,False,0,17
2016-17,Mesut Özil,MID,Arsenal,0,0,8,0,18.3,14,164,2,0,2.6,3.6,2016-12-18T16:00:00Z,90,10,Man City,0,0,0,0,17,0,403520,1.0,2.0,4.0,2,-10817,9882,20699,96,False,0,17
2016-17,Michael Keane,DEF,Burnley,0,0,17,0,0.1,58,168,2,0,4.0,30.2,2016-12-18T16:00:00Z,90,17,Spurs,0,0,0,0,17,0,106196,1.0,2.0,10.0,1,-4449,718,5167,49,False,0,17
2016-17,Michail Antonio,FWD,West Ham,1,0,20,1,15.5,464,170,0,0,7.0,15.6,2016-12-17T15:00:00Z,90,7,Hull,0,0,0,0,17,0,379870,0.0,1.0,39.0,6,43812,52523,8711,67,True,0,17
2016-17,Michy Batshuayi,FWD,Chelsea,0,0,2,0,1.0,96,162,0,0,0.0,0.0,2016-12-17T12:30:00Z,2,5,Crystal Palace,0,0,0,0,17,0,41194,1.0,0.0,0.0,1,-348,52,400,85,False,0,17
2016-17,Mohamed Elneny,MID,Arsenal,0,0,-1,0,2.1,22,164,0,0,0.1,0.0,2016-12-18T16:00:00Z,13,10,Man City,0,0,0,0,17,0,20091,1.0,2.0,0.0,0,-319,93,412,46,False,1,17
2016-17,Moussa Sissoko,MID,Tottenham,1,0,11,0,22.1,572,168,0,0,4.6,19.8,2016-12-18T16:00:00Z,28,3,Burnley,0,0,0,0,17,0,4420,1.0,2.0,4.0,3,259,436,177,67,True,1,17
2016-17,N'Golo Kanté,MID,Chelsea,0,0,12,1,3.1,95,162,0,0,4.9,14.2,2016-12-17T12:30:00Z,90,5,Crystal Palace,0,0,0,0,17,0,558104,1.0,0.0,32.0,2,-3338,7678,11016,47,False,1,17
2016-17,Nampalys Mendy,MID,Leicester,0,0,0,0,0.0,183,166,0,0,0.0,0.0,2016-12-17T15:00:00Z,0,14,Stoke,0,0,0,0,17,0,13395,2.0,2.0,0.0,0,-99,39,138,44,False,0,17
2016-17,Nathaniel Chalobah,MID,Chelsea,0,0,0,0,0.0,530,162,0,0,0.0,0.0,2016-12-17T12:30:00Z,0,5,Crystal Palace,0,0,0,0,17,0,723,1.0,0.0,0.0,0,-8,16,24,45,False,0,17
2016-17,Nathaniel Clyne,DEF,Liverpool,0,1,29,1,49.5,193,163,0,0,9.1,17.6,2016-12-19T20:00:00Z,90,6,Everton,0,0,0,0,17,0,498475,1.0,0.0,24.0,7,5423,12629,7206,57,False,0,17
2016-17,Nathan Aké,DEF,Bournemouth,0,1,30,0,14.9,36,161,3,1,10.1,65.2,2016-12-18T13:30:00Z,90,13,Southampton,0,0,0,0,17,0,217803,3.0,1.0,21.0,8,53409,55135,1726,44,True,0,17
2016-17,Nathan Redmond,MID,Southampton,1,0,17,0,31.1,304,161,1,0,9.4,21.0,2016-12-18T13:30:00Z,90,2,Bournemouth,0,0,0,0,17,0,276934,3.0,1.0,42.0,5,-16630,5102,21732,59,False,0,17
2016-17,Neil Taylor,DEF,Swansea,0,0,15,0,7.0,360,165,3,0,2.0,13.2,2016-12-17T15:00:00Z,90,12,Middlesbrough,0,0,0,0,17,0,18307,0.0,3.0,0.0,1,1341,2011,670,42,False,0,17
2016-17,Nemanja Matic,MID,Chelsea,0,0,14,1,4.3,87,162,0,0,2.3,18.6,2016-12-17T12:30:00Z,90,5,Crystal Palace,0,0,0,0,17,0,177667,1.0,0.0,0.0,3,-6537,5745,12282,51,False,0,17
2016-17,Nick Pope,GK,Burnley,0,0,0,0,0.0,471,168,0,0,0.0,0.0,2016-12-18T16:00:00Z,0,17,Spurs,0,0,0,0,17,0,78817,1.0,2.0,0.0,0,-365,135,500,40,False,0,17
2016-17,Nicolás Otamendi,DEF,Man City,0,0,15,0,1.6,226,164,1,0,2.6,18.8,2016-12-18T16:00:00Z,90,1,Arsenal,0,0,0,0,17,0,112317,1.0,2.0,6.0,2,-949,471,1420,59,True,0,17
2016-17,Odion Ighalo,FWD,Watford,0,0,2,0,5.8,426,167,1,0,4.4,7.0,2016-12-17T15:00:00Z,90,15,Sunderland,0,0,0,0,17,0,130417,0.0,1.0,31.0,2,-1436,1192,2628,69,False,0,17
2016-17,Ola Aina,DEF,Chelsea,0,0,0,0,0.0,487,162,0,0,0.0,0.0,2016-12-17T12:30:00Z,0,5,Crystal Palace,0,0,0,0,17,0,2248,1.0,0.0,0.0,0,-28,15,43,46,False,0,17
2016-17,Oleksandr Zinchenko,DEF,PSV Eindhoven,0,0,0,0,0.0,238,164,0,0,0.0,0.0,2016-12-18T16:00:00Z,0,1,Arsenal,0,0,0,0,17,0,1033,1.0,2.0,0.0,0,0,4,4,53,True,0,17
2016-17,Oliver McBurnie,FWD,,0,0,0,0,0.0,546,165,0,0,0.0,0.0,2016-12-17T15:00:00Z,0,12,Middlesbrough,0,0,0,0,17,0,3580,0.0,3.0,0.0,0,-40,94,134,45,False,0,17
2016-17,Olivier Giroud,FWD,Arsenal,0,0,3,0,2.2,25,164,0,0,0.9,2.4,2016-12-18T16:00:00Z,16,10,Man City,0,0,0,0,17,0,51394,1.0,2.0,4.0,1,-5958,1213,7171,85,False,0,17
2016-17,Oriol Romeu Vidal,MID,Southampton,0,0,0,0,0.0,310,161,0,0,0.0,0.0,2016-12-18T13:30:00Z,0,2,Bournemouth,0,0,0,0,17,0,19259,3.0,1.0,0.0,0,-3526,201,3727,45,False,0,17
2016-17,Patrick Bamford,FWD,Burnley,0,0,0,0,0.0,553,168,0,0,0.0,0.0,2016-12-18T16:00:00Z,0,17,Spurs,0,0,0,0,17,0,1878,1.0,2.0,0.0,0,-24,51,75,50,False,0,17
2016-17,Patrick van Aanholt,DEF,Sunderland,0,3,42,1,20.0,344,167,0,1,11.7,47.4,2016-12-17T15:00:00Z,90,18,Watford,0,0,0,0,17,0,171909,0.0,1.0,50.0,15,176,3894,3718,50,True,0,17
2016-17,Paulo Gazzaniga,GK,Rayo Vallecano,0,0,0,0,0.0,295,161,0,0,0.0,0.0,2016-12-18T13:30:00Z,0,2,Bournemouth,0,0,0,0,17,0,291,3.0,1.0,0.0,0,-3,1,4,45,False,0,17
2016-17,Paul Pogba,MID,Man Utd,0,0,10,1,15.4,503,169,0,0,5.1,13.0,2016-12-17T17:30:00Z,90,19,West Brom,0,0,0,0,17,0,382431,2.0,0.0,23.0,3,36357,39284,2927,83,False,0,17
2016-17,Phil Bardsley,DEF,Stoke City,0,0,0,0,0.0,323,166,0,0,0.0,0.0,2016-12-17T15:00:00Z,0,8,Leicester,0,0,0,0,17,0,5498,2.0,2.0,0.0,0,-384,8,392,44,True,0,17
2016-17,Phil Jagielka,DEF,Everton,0,0,0,0,0.0,127,163,0,0,0.0,0.0,2016-12-19T20:00:00Z,0,9,Liverpool,0,0,0,0,17,0,157987,1.0,0.0,0.0,0,-39554,137,39691,49,True,0,17
2016-17,Phil Jones,DEF,Man Utd,0,0,25,1,0.3,245,169,0,0,2.0,17.2,2016-12-17T17:30:00Z,90,19,West Brom,0,0,0,0,17,0,78226,2.0,0.0,2.0,6,25859,26957,1098,48,False,0,17
2016-17,Pierre-Emile Højbjerg,MID,Southampton,0,0,17,0,21.0,312,161,1,0,4.9,8.6,2016-12-18T13:30:00Z,90,2,Bournemouth,0,0,0,0,17,0,60367,3.0,1.0,19.0,2,-1284,570,1854,43,False,0,17
2016-17,Raheem Sterling,MID,Man City,0,2,26,0,20.4,228,164,1,1,10.5,34.6,2016-12-18T16:00:00Z,90,1,Arsenal,0,0,0,0,17,0,330753,1.0,2.0,50.0,9,-12756,4119,16875,77,True,0,17
2016-17,Rekeem Harper,MID,West Brom U21,0,0,0,0,0.0,614,169,0,0,0.0,0.0,2016-12-17T17:30:00Z,0,11,Man Utd,0,0,0,0,17,0,28,2.0,0.0,0.0,0,14,15,1,45,True,0,17
2016-17,Riyad Mahrez,MID,Leicester,0,0,6,0,13.6,176,166,2,0,3.8,9.4,2016-12-17T15:00:00Z,79,14,Stoke,0,0,0,0,17,0,415235,2.0,2.0,15.0,2,-7655,2298,9953,90,False,0,17
2016-17,Robert Kenedy Nunes do Nascimento,DEF,Chelsea,0,0,0,0,0.0,94,167,0,0,0.0,0.0,2016-12-17T15:00:00Z,0,15,Sunderland,0,0,0,0,17,0,1050,0.0,1.0,0.0,0,6,13,7,51,False,0,17
2016-17,Roberto Firmino,FWD,Liverpool,0,0,-3,1,23.0,209,163,0,0,11.0,4.6,2016-12-19T20:00:00Z,90,6,Everton,0,0,0,0,17,0,581269,1.0,0.0,82.0,3,-124151,6042,130193,86,False,0,17
2016-17,Robert Snodgrass,MID,Hull City,0,0,15,0,77.1,155,170,1,0,10.6,8.0,2016-12-17T15:00:00Z,90,20,West Ham,0,0,0,0,17,0,225315,0.0,1.0,21.0,2,7297,14893,7596,56,False,0,17
2016-17,Rob Holding,DEF,Arsenal,0,0,0,0,0.0,484,164,0,0,0.0,0.0,2016-12-18T16:00:00Z,0,10,Man City,0,0,0,0,17,0,23492,1.0,2.0,0.0,0,-389,193,582,41,False,0,17
2016-17,Romelu Lukaku,FWD,Everton,0,0,2,0,5.3,143,163,1,0,1.3,0.0,2016-12-19T20:00:00Z,90,9,Liverpool,0,0,0,0,17,0,1059534,1.0,0.0,8.0,2,-19387,24981,44368,94,True,0,17
2016-17,Ross Barkley,MID,Everton,0,0,1,0,26.0,134,163,1,0,3.1,0.0,2016-12-19T20:00:00Z,90,9,Liverpool,0,0,0,0,17,0,257284,1.0,0.0,5.0,1,-2900,1581,4481,70,True,1,17
2016-17,Ruben Loftus-Cheek,MID,Chelsea,0,0,0,0,0.0,88,162,0,0,0.0,0.0,2016-12-17T12:30:00Z,0,5,Crystal Palace,0,0,0,0,17,0,2475,1.0,0.0,0.0,0,-30,7,37,51,False,0,17
2016-17,Ryan Bertrand,DEF,Southampton,0,0,28,0,29.9,296,161,1,1,10.5,49.8,2016-12-18T13:30:00Z,90,2,Bournemouth,0,0,0,0,17,0,48750,3.0,1.0,25.0,8,1132,2225,1093,54,False,0,17
2016-17,Ryan Fraser,MID,Bournemouth,0,0,1,0,6.3,536,161,1,0,1.8,3.2,2016-12-18T13:30:00Z,36,13,Southampton,0,0,0,0,17,0,4988,3.0,1.0,8.0,1,-1625,356,1981,49,True,0,17
2016-17,Sadio Mané,MID,Liverpool,0,2,30,1,17.7,212,163,0,1,9.9,38.4,2016-12-19T20:00:00Z,90,6,Everton,0,0,0,0,17,0,870758,1.0,0.0,43.0,10,-2332,33881,36213,94,False,0,17
2016-17,Salomón Rondón,FWD,West Brom,0,0,-5,0,1.1,449,169,2,0,1.5,0.0,2016-12-17T17:30:00Z,90,11,Man Utd,0,0,0,0,17,0,317177,2.0,0.0,14.0,1,86329,95245,8916,66,True,1,17
2016-17,Sam Byram,DEF,West Ham,0,0,0,0,0.0,457,170,0,0,0.0,0.0,2016-12-17T15:00:00Z,0,7,Hull,0,0,0,0,17,0,11445,0.0,1.0,0.0,0,-265,9,274,43,True,0,17
2016-17,Sam Field,MID,West Brom,0,0,0,0,0.0,511,169,0,0,0.0,0.0,2016-12-17T17:30:00Z,0,11,Man Utd,0,0,0,0,17,0,547,2.0,0.0,0.0,0,-6,4,10,44,True,0,17
2016-17,Scott Dann,DEF,Crystal Palace,0,0,12,0,0.3,104,162,1,0,2.4,13.2,2016-12-17T12:30:00Z,90,4,Chelsea,0,0,0,0,17,0,142377,1.0,0.0,10.0,2,-4424,281,4705,53,True,0,17
2016-17,Seamus Coleman,DEF,Everton,0,0,14,0,10.4,126,163,1,0,3.3,22.2,2016-12-19T20:00:00Z,90,9,Liverpool,0,0,0,0,17,0,185513,1.0,0.0,0.0,1,6551,9325,2774,55,True,1,17
2016-17,Sergio Agüero,FWD,Man City,0,0,0,0,0.0,239,164,0,0,0.0,0.0,2016-12-18T16:00:00Z,0,1,Arsenal,0,0,0,0,17,0,764640,1.0,2.0,0.0,0,-42300,468,42768,128,True,0,17
2016-17,Sergio Romero,GK,Man Utd,0,0,0,0,0.0,243,169,0,0,0.0,0.0,2016-12-17T17:30:00Z,0,19,West Brom,0,0,0,0,17,0,5342,2.0,0.0,0.0,0,-47,16,63,47,False,0,17
2016-17,Shane Long,FWD,Southampton,0,0,5,0,0.0,313,161,0,0,0.2,2.0,2016-12-18T13:30:00Z,1,2,Bournemouth,0,0,0,0,17,0,133607,3.0,1.0,0.0,1,92,2162,2070,61,False,0,17
2016-17,Shkodran Mustafi,DEF,Arsenal,0,0,0,0,0.0,555,164,0,0,0.0,0.0,2016-12-18T16:00:00Z,0,10,Man City,0,0,0,0,17,0,42391,1.0,2.0,0.0,0,-11879,136,12015,59,False,0,17
2016-17,Sofiane Boufal,MID,Southampton,0,0,7,0,21.3,551,161,1,0,3.3,4.6,2016-12-18T13:30:00Z,61,2,Bournemouth,0,0,0,0,17,0,5789,3.0,1.0,7.0,1,963,1372,409,68,False,1,17
2016-17,Steve Cook,DEF,Bournemouth,0,0,18,0,1.0,32,161,3,0,7.1,39.4,2016-12-18T13:30:00Z,90,13,Southampton,0,0,0,0,17,0,155911,3.0,1.0,31.0,1,8332,10734,2402,51,True,0,17
2016-17,Theo Walcott,MID,Arsenal,0,0,20,0,1.1,13,164,2,1,5.8,28.4,2016-12-18T16:00:00Z,90,10,Man City,0,0,0,0,17,0,622013,1.0,2.0,28.0,7,-66247,14206,80453,78,False,0,17
2016-17,Timothy Fosu-Mensah,DEF,Man Utd,0,0,0,0,0.0,253,169,0,0,0.0,0.0,2016-12-17T17:30:00Z,0,19,West Brom,0,0,0,0,17,0,6469,2.0,0.0,0.0,0,-85,49,134,42,False,0,17
2016-17,Toby Alderweireld,DEF,Tottenham,0,0,0,0,0.0,382,168,0,0,0.0,0.0,2016-12-18T16:00:00Z,0,3,Burnley,0,0,0,0,17,0,423364,1.0,2.0,0.0,0,1604,3756,2152,63,True,0,17
2016-17,Tom Cleverley,MID,Everton,0,0,0,0,0.0,135,163,0,0,0.0,0.0,2016-12-19T20:00:00Z,0,9,Liverpool,0,0,0,0,17,0,5570,1.0,0.0,0.0,0,-55,55,110,52,True,0,17
2016-17,Tom Davies,MID,Everton U23,0,0,0,0,0.0,512,163,0,0,0.0,0.0,2016-12-19T20:00:00Z,0,9,Liverpool,0,0,0,0,17,0,1899,1.0,0.0,0.0,0,-2,53,55,43,True,0,17
2016-17,Tom Heaton,GK,Burnley,0,0,24,0,0.0,54,168,2,0,4.1,41.0,2016-12-18T16:00:00Z,90,17,Spurs,0,0,0,0,17,7,585303,1.0,2.0,0.0,3,11564,15808,4244,48,False,0,17
2016-17,Trent Alexander-Arnold,DEF,Liverpool,0,0,0,0,0.0,523,163,0,0,0.0,0.0,2016-12-19T20:00:00Z,0,6,Everton,0,0,0,0,17,0,1352,1.0,0.0,0.0,0,-1,25,26,43,False,0,17
2016-17,Troy Deeney,FWD,Watford,0,0,5,0,15.8,425,167,1,0,4.4,4.2,2016-12-17T15:00:00Z,90,15,Sunderland,0,0,0,0,17,0,194661,0.0,1.0,24.0,2,-6083,10398,16481,68,False,0,17
2016-17,Tyrone Mings,DEF,Bournemouth,0,0,0,0,0.0,35,161,0,0,0.0,0.0,2016-12-18T13:30:00Z,0,13,Southampton,0,0,0,0,17,0,1612,3.0,1.0,0.0,0,-5,38,43,45,True,0,17
2016-17,Virgil van Dijk,DEF,Southampton,0,0,21,0,0.5,303,161,1,0,3.3,25.4,2016-12-18T13:30:00Z,90,2,Bournemouth,0,0,0,0,17,0,536466,3.0,1.0,7.0,2,41574,44565,2991,57,False,0,17
2016-17,Wayne Hennessey,GK,Crystal Palace,0,0,20,0,0.0,100,162,1,0,4.1,40.8,2016-12-17T12:30:00Z,90,4,Chelsea,0,0,0,0,17,5,87005,1.0,0.0,0.0,3,-676,500,1176,43,True,0,17
2016-17,Wes Morgan,DEF,Leicester,0,0,12,0,0.9,167,166,2,0,4.4,22.8,2016-12-17T15:00:00Z,90,14,Stoke,0,0,0,0,17,0,694989,2.0,2.0,20.0,1,-25105,1827,26932,49,False,0,17
2016-17,Wilfried Zaha,MID,Crystal Palace,0,0,5,0,6.2,111,162,1,0,1.4,7.8,2016-12-17T12:30:00Z,90,4,Chelsea,0,0,0,0,17,0,443923,1.0,0.0,0.0,2,71404,88278,16874,57,True,0,17
2016-17,Willian Borges Da Silva,MID,Chelsea,0,0,12,1,26.5,86,162,0,0,3.7,6.4,2016-12-17T12:30:00Z,63,5,Crystal Palace,0,0,0,0,17,0,144271,1.0,0.0,4.0,3,2197,3913,1716,71,False,0,17
2016-17,Willy Caballero,GK,Man City,0,0,0,0,0.0,219,164,0,0,0.0,0.0,2016-12-18T16:00:00Z,0,1,Arsenal,0,0,0,0,17,0,14901,1.0,2.0,0.0,0,-134,12,146,48,True,0,17
2016-17,Winston Reid,DEF,West Ham,0,3,33,1,0.2,453,170,0,0,3.6,30.2,2016-12-17T15:00:00Z,90,7,Hull,0,0,0,0,17,0,99990,0.0,1.0,6.0,9,10506,11803,1297,50,True,0,17
2016-17,Xherdan Shaqiri,MID,Stoke City,0,0,0,0,0.0,333,166,0,0,0.0,0.0,2016-12-17T15:00:00Z,0,8,Leicester,0,0,0,0,17,0,172289,2.0,2.0,0.0,0,-4724,4094,8818,63,True,0,17
2016-17,Aaron Cresswell,DEF,West Ham,0,0,12,0,11.7,454,179,1,0,3.2,20.6,2016-12-26T15:00:00Z,90,16,Swansea,0,0,0,0,18,0,19658,4.0,1.0,0.0,2,-104,1033,1137,53,False,0,18
2016-17,Aaron Lennon,MID,Everton,0,0,15,1,27.3,142,175,0,0,3.5,7.4,2016-12-26T15:00:00Z,87,8,Leicester,0,0,0,0,18,0,8099,2.0,0.0,0.0,3,152,312,160,55,False,0,18
2016-17,Aaron Ramsey,MID,Arsenal,0,0,10,0,23.0,16,171,0,0,5.5,10.8,2016-12-26T15:00:00Z,17,19,West Brom,0,0,0,0,18,0,39169,0.0,1.0,21.0,0,-577,75,652,76,True,1,18
2016-17,Aaron Wan-Bissaka,DEF,Palace U21,0,0,0,0,0.0,612,180,0,0,0.0,0.0,2016-12-26T12:30:00Z,0,18,Watford,0,0,0,0,18,0,53,1.0,1.0,0.0,0,8,16,8,45,False,0,18
2016-17,Abdoulaye Doucouré,MID,Watford,0,0,0,0,0.0,482,180,0,0,0.0,0.0,2016-12-26T12:30:00Z,0,5,Crystal Palace,0,0,0,0,18,0,670,1.0,1.0,0.0,0,2,5,3,46,True,0,18
2016-17,Adama Traoré,MID,Middlesbrough,0,0,2,0,0.0,563,172,0,0,0.0,0.0,2016-12-26T15:00:00Z,5,3,Burnley,0,0,0,0,18,0,9201,0.0,1.0,0.0,1,-1261,401,1662,48,False,0,18
2016-17,Adam Forshaw,MID,Middlesbrough,0,0,18,0,8.8,286,172,1,0,2.1,12.0,2016-12-26T15:00:00Z,90,3,Burnley,0,0,0,0,18,0,20101,0.0,1.0,0.0,2,10038,10930,892,45,False,0,18
2016-17,Adam Lallana,MID,Liverpool,0,2,31,0,15.8,205,176,1,1,13.0,40.8,2016-12-27T17:15:00Z,68,14,Stoke,0,0,0,0,18,0,778097,1.0,4.0,73.0,9,109182,123593,14411,74,True,0,18
2016-17,Adam Smith,DEF,Bournemouth,0,0,12,0,12.3,34,173,3,0,2.3,0.6,2016-12-26T15:00:00Z,90,4,Chelsea,0,0,0,0,18,0,437492,0.0,3.0,10.0,1,-15882,2966,18848,48,False,0,18
2016-17,Adrián San Miguel del Castillo,GK,West Ham,0,0,0,0,0.0,450,179,0,0,0.0,0.0,2016-12-26T15:00:00Z,0,16,Swansea,0,0,0,0,18,0,88261,4.0,1.0,0.0,0,-3546,164,3710,48,False,0,18
2016-17,Ainsley Maitland-Niles,DEF,Arsenal U23,0,0,0,0,0.0,593,171,0,0,0.0,0.0,2016-12-26T15:00:00Z,0,19,West Brom,0,0,0,0,18,0,110,0.0,1.0,0.0,0,3,8,5,45,True,0,18
2016-17,Alex Iwobi,MID,Arsenal,0,0,15,1,44.2,21,171,0,0,11.0,13.0,2016-12-26T15:00:00Z,70,19,West Brom,0,0,0,0,18,0,31450,0.0,1.0,53.0,3,1333,3116,1783,58,True,0,18
2016-17,Alex McCarthy,GK,Southampton,0,0,0,0,0.0,101,178,0,0,0.0,0.0,2016-12-28T19:45:00Z,0,17,Spurs,0,0,0,0,18,0,6352,4.0,1.0,0.0,0,-93,9,102,44,True,0,18
2016-17,Alex Oxlade-Chamberlain,MID,Arsenal,0,0,0,0,0.0,18,171,0,0,0.0,0.0,2016-12-26T15:00:00Z,0,19,West Brom,0,0,0,0,18,0,67733,0.0,1.0,0.0,0,-17082,2309,19391,58,True,0,18
2016-17,Alfie Mawson,DEF,Swansea,0,0,14,0,10.6,558,179,4,0,3.5,14.2,2016-12-26T15:00:00Z,90,20,West Ham,0,0,0,0,18,0,890,4.0,1.0,10.0,0,-9,40,49,45,True,0,18
2016-17,Andreas Pereira,MID,Granada CF,0,0,0,0,0.0,263,177,0,0,0.0,0.0,2016-12-26T15:00:00Z,0,15,Sunderland,0,0,0,0,18,0,1982,1.0,3.0,0.0,0,-19,6,25,44,True,0,18
2016-17,Andrew Robertson,DEF,Hull City,0,0,7,0,5.6,152,174,3,0,1.2,6.4,2016-12-26T17:15:00Z,90,10,Man City,0,0,0,0,18,0,37407,3.0,0.0,0.0,1,21,650,629,43,True,0,18
2016-17,Andre Gray,FWD,Burnley,0,2,25,1,0.7,68,172,0,1,5.0,30.0,2016-12-26T15:00:00Z,90,12,Middlesbrough,0,0,0,0,18,0,115544,0.0,1.0,19.0,7,2615,4348,1733,61,True,1,18
2016-17,Andros Townsend,MID,Crystal Palace,1,3,33,0,27.9,120,180,1,0,6.3,33.2,2016-12-26T12:30:00Z,73,18,Watford,0,0,0,0,18,0,86470,1.0,1.0,2.0,8,-2750,271,3021,59,False,0,18
